item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID
553081,received,08/07/2017,lala_USS17-BRS-006-1000167499233,2150,1,3149,100343917,Women's Fashion,\N,0,cod,08/07/2017,Valid,"2,150",2017,8,2017-8,Aug-17,FY18,56886
553133,order_refunded,08/07/2017,aybeez_ABZ-3530-L,899,1,1184,100343929,Men's Fashion,c lhe 41938,0,cod,08/07/2017,Valid,899,2017,8,2017-8,Aug-17,FY18,56890
553176,order_refunded,08/07/2017,aybeez_ABZ-160-M,999,1,1213,100343941,Men's Fashion,c lhe 41938,0,cod,08/07/2017,Valid,999,2017,8,2017-8,Aug-17,FY18,56895
553222,complete,08/07/2017,Lala_USS17-LDS-016B,1400,1,1400,100343959,Women's Fashion,R-UET-50615,0,cod,08/07/2017,Net,"1,400",2017,8,2016-7,Aug-17,FY18,800
553273,received,08/07/2017,Nimcos_Irani-Chana-200gm,119,1,1029,100343976,Soghaat,lhc 34292,0,cod,08/07/2017,Valid,119,2017,8,2016-10,Aug-17,FY18,12777
553314,received,08/07/2017,Shark_E540,140,1,1130,100343989,School & Education,C-MUX-106847,0,cod,08/07/2017,Valid,140,2017,8,2017-8,Aug-17,FY18,56912
553356,received,08/07/2017,designdarzI_DD0040-S,699,1,1061,100344006,Men's Fashion,R-PEW-41424,0,cod,08/07/2017,Valid,699,2017,8,2017-5,Aug-17,FY18,44445
553405,complete,08/07/2017,Lala_USS17-LTR-002-1000173399211,990,1,6487,100344023,Women's Fashion,\N,0,cod,08/07/2017,Net,990,2017,8,2017-8,Aug-17,FY18,56921
553456,complete,08/07/2017,GFE_33_Electriclunchbox,860,1,110,100344042,Home & Living,\N,0,cod,08/07/2017,Net,860,2017,8,2017-7,Aug-17,FY18,54312
553493,received,08/07/2017,JSM_JSM-005-S,95,3,1027,100344058,Women's Fashion,R-MUX48272,0,cod,08/07/2017,Valid,285,2017,8,2016-8,Aug-17,FY18,4557
553545,complete,08/07/2017,DOH_DOH-28-M,165,1,315,100344079,Men's Fashion,\N,0,cod,08/07/2017,Net,165,2017,8,2017-8,Aug-17,FY18,56936
553582,received,08/08/2017,cr_DATES WITH ALMOND-400 GM,413,1,2234,100344092,Soghaat,\N,0,cod,08/08/2017,Valid,413,2017,8,2017-8,Aug-17,FY18,56943
553614,complete,08/08/2017,Adolphs_AD-15,625,1,1275,100344107,Men's Fashion,\N,0,cod,08/08/2017,Net,625,2017,8,2016-11,Aug-17,FY18,15436
553649,canceled,08/08/2017,ALHAMRA_ACS-003c-XL,1199,1,2073,100344121,Men's Fashion,\N,0,Easypay,08/08/2017,Gross,"1,199",2017,8,2016-7,Aug-17,FY18,579
553681,order_refunded,08/08/2017,Yellow_YMBTT143SLSP17-BROWN-36,2595,1,2595,100344134,Men's Fashion,\N,0,Payaxis,08/08/2017,Valid,"2,595",2017,8,2017-8,Aug-17,FY18,56953
553730,received,08/08/2017,Mausummery_JL17-1M222-S,2250,1,2250,100344153,Women's Fashion,\N,0,cod,08/08/2017,Valid,"2,250",2017,8,2017-8,Aug-17,FY18,56900
553774,order_refunded,08/08/2017,JSM_JSM-004-M,95,1,520,100344167,Women's Fashion,C-LHC-30667,0,cod,08/08/2017,Valid,95,2017,8,2017-8,Aug-17,FY18,56958
553817,received,08/08/2017,JSM_JSM-005-M,95,3,1335,100344179,Women's Fashion,C-LHW-50074,0,cod,08/08/2017,Valid,285,2017,8,2017-7,Aug-17,FY18,54432
553848,complete,08/08/2017,RB_HPx5,1000,1,1000,100344189,Superstore,R-MUX48272,0,cod,08/08/2017,Net,"1,000",2017,8,2016-8,Aug-17,FY18,4557
553919,order_refunded,08/08/2017,JSM_JSM-009-L,95,3,1215,100344217,Women's Fashion,\N,0,cod,08/08/2017,Valid,285,2017,8,2017-8,Aug-17,FY18,56970
553947,complete,08/08/2017,BE_Toothpaste-Dispenser,299,1,13721,100344225,Home & Living,C-RWP-31924,0,cod,08/08/2017,Net,299,2017,8,2017-8,Aug-17,FY18,56946
553981,complete,08/08/2017,uni_FoodPanda,1507,1,1356.3,100344240,Superstore,\N,150.7,jazzwallet,08/08/2017,Net,"1,507",2017,8,2017-7,Aug-17,FY18,55895
554030,canceled,08/08/2017,LS_8961014011067,998,2,2646.9,100344260,Superstore,\N,199.6,jazzwallet,08/08/2017,Gross,"1,996",2017,8,2017-8,Aug-17,FY18,56980
554074,canceled,08/08/2017,PTCL_Charji EVO TAB,10000,2,20785,100344280,Mobiles & Tablets,\N,0,jazzwallet,08/08/2017,Gross,"20,000",2017,8,2017-5,Aug-17,FY18,48559
554112,complete,08/08/2017,Mardaz_MA305FA0W5788NAFAMZ-L,299,1,614,100344298,Men's Fashion,\N,0,easypay_voucher,08/08/2017,Net,299,2017,8,2017-8,Aug-17,FY18,56993
554154,complete,08/08/2017,DOH_DOH-34-M,325,1,340,100344320,Women's Fashion,\N,0,cod,08/08/2017,Net,325,2017,8,2016-11,Aug-17,FY18,17271
554193,canceled,08/08/2017,DOH_DOH-29-M,165,3,1003,100344348,Men's Fashion,\N,0,cod,08/08/2017,Gross,495,2017,8,2016-7,Aug-17,FY18,56
554248,canceled,08/08/2017,Ctees_CK-ILP2-PINK-S,260,1,1305,100344371,Kids & Baby,\N,0,cod,08/08/2017,Gross,260,2017,8,2017-3,Aug-17,FY18,39414
554265,received,08/08/2017,NDF_Tezz Path 10gm,13,1,1003,100344376,Soghaat,C SKZ 70303,0,cod,08/08/2017,Valid,13,2017,8,2016-7,Aug-17,FY18,56
554325,received,08/08/2017,LS_DLS0049,16,2,872.1,100344401,Superstore,\N,3.2,jazzwallet,08/08/2017,Valid,32,2017,8,2016-11,Aug-17,FY18,17987
554356,complete,08/08/2017,DOH_DOH-20-M,94,3,2273.2,100344411,Men's Fashion,\N,0,Payaxis,08/08/2017,Net,282,2017,8,2016-11,Aug-17,FY18,16430
554397,complete,08/08/2017,WB_MSW-3-L,1199,1,0,100344428,Men's Fashion,\N,0,customercredit,08/08/2017,Net,"1,199",2017,8,2017-7,Aug-17,FY18,55516
554428,complete,08/08/2017,DOH_DOH-20-M,94,1,244,100344447,Men's Fashion,\N,0,cod,08/08/2017,Net,94,2017,8,2017-8,Aug-17,FY18,57024
554489,complete,08/08/2017,jn_900g,525,3,1575,100344472,Superstore,\N,0,cod,08/08/2017,Net,"1,575",2017,8,2016-10,Aug-17,FY18,10524
554540,canceled,08/08/2017,LS_8964000184295,26,2,2849.99,100344492,Superstore,\N,8.16,jazzwallet,08/08/2017,Gross,52,2017,8,2016-7,Aug-17,FY18,168
554530,canceled,08/08/2017,LS_8999999034696,215,1,2849.99,100344491,Superstore,\N,33.75,jazzwallet,08/08/2017,Gross,215,2017,8,2016-7,Aug-17,FY18,168
554583,canceled,08/08/2017,RS_Plain Rusk Pack of 3,165,1,2849.99,100344495,Soghaat,\N,0,jazzwallet,08/08/2017,Gross,165,2017,8,2016-7,Aug-17,FY18,168
554613,canceled,08/08/2017,LS_5011321525801,195,3,3319,100344499,Superstore,\N,76.59,jazzwallet,08/08/2017,Gross,585,2017,8,2017-4,Aug-17,FY18,42599
554659,canceled,08/08/2017,Nabila_ZEROMAKEUP-IVORY,4900,1,4900,100344510,Beauty & Grooming,\N,0,cod,08/08/2017,Gross,"4,900",2017,8,2017-8,Aug-17,FY18,57043
554692,canceled,08/08/2017,emart_Waterproof-Pouch-For-Mobile-Phones,625,1,1515.85,100344525,Mobiles & Tablets,\N,0,Payaxis,08/08/2017,Gross,625,2017,8,2017-6,Aug-17,FY18,51090
554738,canceled,08/08/2017,MD_MD-Kemei-290-R-epilator,899,1,2974.75,100344543,Beauty & Grooming,\N,0,Payaxis,08/08/2017,Gross,899,2017,8,2017-7,Aug-17,FY18,55761
554767,complete,08/09/2017,LS_815096000274,775,3,2850.01,100344551,Superstore,\N,347.01,jazzwallet,08/09/2017,Net,"2,325",2017,8,2017-4,Aug-17,FY18,42803
554795,complete,08/09/2017,igeek_Mophie-10000-mAh-Power-Bank-With-Car-Keychain,333,1,2012,100344561,Mobiles & Tablets,\N,0,cod,08/09/2017,Net,333,2017,8,2017-8,Aug-17,FY18,57062
554831,received,08/09/2017,Nimcos_Potato-Crisps-Spicy-150gm,108,1,3029,100344567,Soghaat,\N,0,cod,08/09/2017,Valid,108,2017,8,2017-7,Aug-17,FY18,55761
554867,received,08/09/2017,LS_8964000101957,19,2,2849.99,100344578,Superstore,\N,5.97,jazzwallet,08/09/2017,Valid,38,2017,8,2016-7,Aug-17,FY18,168
554899,received,08/09/2017,Mardaz_MA305FA1KY528NAFAMZ-M,849,1,1906,100344584,Men's Fashion,\N,0,cod,08/09/2017,Valid,849,2017,8,2017-8,Aug-17,FY18,57068
554948,canceled,08/09/2017,SS_RTW-790-S-slim-fit,1365,1,1365,100344605,Men's Fashion,\N,0,Easypay,08/09/2017,Gross,"1,365",2017,8,2016-7,Aug-17,FY18,310
554997,received,08/09/2017,DOH_DOH-20-M,94,3,1332,100344622,Men's Fashion,C-LHW-50074,0,cod,08/09/2017,Valid,282,2017,8,2017-1,Aug-17,FY18,31025
555029,complete,08/09/2017,igeek_iGeek VR BOX,725,1,875,100344640,Mobiles & Tablets,\N,0,cod,08/09/2017,Net,725,2017,8,2017-8,Aug-17,FY18,56537
555060,complete,08/09/2017,LS_8961100500147,565,1,1408,100344657,Superstore,R-LHE-110015,0,cod,08/09/2017,Net,565,2017,8,2017-8,Aug-17,FY18,57088
555105,complete,08/09/2017,JayQeu_SN-01-MAROON-Maroon-FREE SIZE,800,1,950,100344679,Women's Fashion,\N,0,cod,08/09/2017,Net,800,2017,8,2017-8,Aug-17,FY18,57096
555168,order_refunded,08/09/2017,mab_Velodyne-Impact-10,12000,1,12000,100344709,Entertainment,\N,0,cod,08/09/2017,Valid,"12,000",2017,8,2017-8,Aug-17,FY18,57105
555211,complete,08/09/2017,Nabila_ZEROMAKEUP-IVORY,4900,1,4900,100344733,Beauty & Grooming,\N,0,cod,08/09/2017,Net,"4,900",2017,8,2017-8,Aug-17,FY18,57109
555233,complete,08/09/2017,Nabila_ZEROMAKEUP-PEARL,4900,1,4900,100344744,Beauty & Grooming,\N,0,cod,08/09/2017,Net,"4,900",2017,8,2017-8,Aug-17,FY18,57112
555285,received,08/09/2017,Adolphs_AD-PKG-M,199,1,1015,100344768,Men's Fashion,C-ISB-30219,0,cod,08/09/2017,Valid,199,2017,8,2017-8,Aug-17,FY18,57117
555324,order_refunded,08/09/2017,A4-Tech_Keyboard-Mouse-Wireless-7700-,249,4,1146,100344790,Computing,\N,0,cod,08/09/2017,Valid,996,2017,8,2017-8,Aug-17,FY18,57123
555352,canceled,08/09/2017,Samsung-Galaxy-S8-G950-Grey,79300,1,79300,100344802,Mobiles & Tablets,\N,0,Payaxis,08/09/2017,Gross,"79,300",2017,8,2017-8,Aug-17,FY18,56449
555415,received,08/09/2017,mdeal_MD-14th-August-with-free-loafer-XL,699,1,849,100344852,Men's Fashion,\N,0,cod,08/09/2017,Valid,699,2017,8,2016-9,Aug-17,FY18,7475
555444,canceled,08/09/2017,test-product,75,1,150,100344865,\N,\N,75,cod,08/09/2017,Gross,75,2017,8,2017-8,Aug-17,FY18,57132
555487,complete,08/09/2017,Al Muhafiz Sohan Halwa Almond,375,1,259.99,100344886,Soghaat,\N,331.86,cod,08/09/2017,Net,375,2017,8,2017-8,Aug-17,FY18,56788
555549,order_refunded,08/09/2017,Adolphs_AD-PKG-L,199,3,1194,100344908,Men's Fashion,C-HDD-44781,0,cod,08/09/2017,Valid,597,2017,8,2016-7,Aug-17,FY18,64
555585,received,08/09/2017,DOH_DOH-4-L,550,1,930,100344927,Men's Fashion,\N,0,cod,08/09/2017,Valid,550,2017,8,2017-7,Aug-17,FY18,54873
555639,canceled,08/09/2017,Nabila_ZEROMAKEUP-HONEY,4900,1,14199.99,100344952,Beauty & Grooming,\N,166.67,Easypay,08/09/2017,Gross,"4,900",2017,8,2017-8,Aug-17,FY18,57159
555688,received,08/09/2017,BP_ JA20428,125,1,1088,100344979,Kids & Baby,\N,0,cod,08/09/2017,Valid,125,2017,8,2016-9,Aug-17,FY18,10221
555788,received,08/09/2017,Bata_5616989-40 ,569,1,1174,100345020,Women's Fashion,\N,0,cod,08/09/2017,Valid,569,2017,8,2016-11,Aug-17,FY18,15949
555824,received,08/09/2017,SFEVER_DA642HB0W7EXONAFAMZ,2300,1,3300,100345032,Beauty & Grooming,\N,0,cod,08/09/2017,Valid,"2,300",2017,8,2016-11,Aug-17,FY18,18382
555865,complete,08/09/2017,GA_SL-207-105015,2019,1,6715,100345055,Women's Fashion,\N,0,cod,08/09/2017,Net,"2,019",2017,8,2017-6,Aug-17,FY18,50669
555891,complete,08/09/2017,PNG_Pampers_10004046-Hazir,1549,1,1700.1,100345067,Superstore,\N,154.9,jazzwallet,08/09/2017,Net,"1,549",2017,8,2016-9,Aug-17,FY18,8066
555921,complete,08/09/2017,GA_SL-336-136111,1514,1,1514,100345084,Women's Fashion,\N,0,cod,08/09/2017,Net,"1,514",2017,8,2016-11,Aug-17,FY18,14238
555960,complete,08/09/2017,LS_FD00258,110,3,210.75,100345102,Superstore,\N,33,jazzwallet,08/09/2017,Net,330,2017,8,2017-6,Aug-17,FY18,51242
555996,complete,08/10/2017,e-seller_3009,330,2,49,100345112,Mobiles & Tablets,\N,644.22,cod,08/10/2017,Net,660,2017,8,2017-8,Aug-17,FY18,57200
556034,canceled,08/10/2017,Infinix Hot 4-Black,12599,2,25198,100345129,Mobiles & Tablets,\N,0,Easypay_MA,08/10/2017,Gross,"25,198",2017,8,2017-5,Aug-17,FY18,45252
556068,complete,08/10/2017,jj_JLAWN-S-JDS-17-1047-A-Puro,1564,1,5742,100345144,Women's Fashion,\N,0,cod,08/10/2017,Net,"1,564",2017,8,2017-5,Aug-17,FY18,43272
556100,received,08/10/2017,sg_Multani Mud Powder -100 gm,135,1,4540,100345157,Beauty & Grooming,\N,101.81,cod,08/10/2017,Valid,135,2017,8,2017-8,Aug-17,FY18,57214
556136,complete,08/10/2017,Bjorn_WLBLBK005,1549,1,1549,100345168,Men's Fashion,\N,0,cod,08/10/2017,Net,"1,549",2017,8,2017-8,Aug-17,FY18,57219
556175,canceled,08/10/2017,jj_JLAWNS17128AIndianImprsn.-02036777-LW3-023,2539,1,7403,100345186,Women's Fashion,\N,0,cod,08/10/2017,Gross,"2,539",2017,8,2017-3,Aug-17,FY18,37791
556218,complete,08/10/2017,AG_Softolin Hand Wash Lavender-500ml,120,2,658.49,100345204,Superstore,\N,71.47,jazzwallet,08/10/2017,Net,240,2017,8,2017-7,Aug-17,FY18,55735
556251,complete,08/10/2017,LS_8961014006773,53,3,1520.8,100345221,Superstore,\N,31.8,Payaxis,08/10/2017,Net,159,2017,8,2017-5,Aug-17,FY18,44830
556289,complete,08/10/2017,LS_8961014006773,53,3,1520.8,100345236,Superstore,\N,31.8,Payaxis,08/10/2017,Net,159,2017,8,2017-5,Aug-17,FY18,44830
556309,canceled,08/10/2017,Nabila_ZEROMAKEUP-PEARL,4900,1,4900,100345240,Beauty & Grooming,\N,0,cod,08/10/2017,Gross,"4,900",2017,8,2017-8,Aug-17,FY18,57238
556355,canceled,08/10/2017,RM_Sony-SRS-X11,9500,1,9500,100345265,Entertainment,\N,0,Payaxis,08/10/2017,Gross,"9,500",2017,8,2017-8,Aug-17,FY18,57239
556389,complete,08/10/2017,PNG_Pampers_10004047-Hazir,1549,1,4101.6,100345275,Superstore,40968,309.8,Payaxis,08/10/2017,Net,"1,549",2017,8,2016-11,Aug-17,FY18,14625
556416,complete,08/10/2017,LS_8961100501281,155,3,1092,100345286,Superstore,\N,93,Payaxis,08/10/2017,Net,465,2017,8,2017-8,Aug-17,FY18,56474
556449,received,08/10/2017,LS_012000800085,80,3,5391.2,100345301,Superstore,40968,48,Payaxis,08/10/2017,Valid,240,2017,8,2016-11,Aug-17,FY18,14625
556481,received,08/10/2017,jj_20100126-999-NIL,814,1,7606,100345303,Beauty & Grooming,\N,251.7,cod,08/10/2017,Valid,814,2017,8,2017-8,Aug-17,FY18,57249
556502,canceled,08/10/2017,Infinix Hot 4-Black,12599,1,12599,100345310,Mobiles & Tablets,\N,0,cod,08/10/2017,Gross,"12,599",2017,8,2017-8,Aug-17,FY18,56882
556553,complete,08/10/2017,Infinix Hot 4-Black,12599,1,10709.15,100345329,Mobiles & Tablets,\N,1889.85,Payaxis,08/10/2017,Net,"12,599",2017,8,2017-8,Aug-17,FY18,56415
556571,complete,08/10/2017,Infinix Hot 4-Gold,12599,1,10709.15,100345333,Mobiles & Tablets,R-FSD-52352,1889.85,Payaxis,08/10/2017,Net,"12,599",2017,8,2017-7,Aug-17,FY18,55872
556632,complete,08/10/2017,Infinix Hot 4-Gold,12599,1,10709.15,100345360,Mobiles & Tablets,\N,1889.85,Payaxis,08/10/2017,Net,"12,599",2017,8,2017-8,Aug-17,FY18,56417
556644,canceled,08/10/2017,Uni-Lipton-deal,843,3,2023.2,100345368,Superstore,\N,505.8,Payaxis,08/10/2017,Gross,"2,529",2017,8,2016-8,Aug-17,FY18,4662
556684,canceled,08/10/2017,LS_8710100101218,250,1,946.5,100345391,Superstore,\N,25,jazzwallet,08/10/2017,Gross,250,2017,8,2017-7,Aug-17,FY18,55739
556729,order_refunded,08/10/2017,LS_8961014011067,998,1,1370.4,100345415,Superstore,\N,199.6,Payaxis,08/10/2017,Valid,998,2017,8,2016-9,Aug-17,FY18,9279
556756,complete,08/10/2017,jjp_02030565-150-NIL,364,1,10654.55,100345432,Beauty & Grooming,R-FSD-52352,64.8211,Payaxis,08/10/2017,Net,364,2017,8,2017-4,Aug-17,FY18,40872
556777,canceled,08/10/2017,LS_8961014009316,355,3,11320.3,100345437,Superstore,\N,159.75,Easypay,08/10/2017,Gross,"1,065",2017,8,2017-4,Aug-17,FY18,42599
556816,order_refunded,08/10/2017,Mtech_Combo-of-1-H96-,10229,1,8694.65,100345462,Entertainment,\N,1534.35,Easypay,08/10/2017,Valid,"10,229",2017,8,2017-5,Aug-17,FY18,44932
556864,received,08/10/2017,PlanetX_figetwhite,499,1,1447,100345482,Kids & Baby,\N,0,cod,08/10/2017,Valid,499,2017,8,2017-4,Aug-17,FY18,43048
556913,complete,08/10/2017,GA_CL-209-136082,3029,1,2574.65,100345499,Women's Fashion,\N,454.35,Payaxis,08/10/2017,Net,"3,029",2017,8,2017-8,Aug-17,FY18,57263
556936,canceled,08/10/2017,LS_5410076881840,345,3,828,100345513,Superstore,\N,207,Payaxis,08/10/2017,Gross,"1,035",2017,8,2017-8,Aug-17,FY18,57292
556964,complete,08/10/2017,LS_8710100101218,250,1,946.5,100345532,Superstore,\N,25,jazzwallet,08/10/2017,Net,250,2017,8,2017-7,Aug-17,FY18,55739
556989,received,08/10/2017,LS_4015600835149,345,1,11078.05,100345538,Superstore,\N,51.75,Easypay,08/10/2017,Valid,345,2017,8,2017-4,Aug-17,FY18,42599
557023,complete,08/10/2017,mdeal_DMC-579,250,1,400,100345560,Men's Fashion,\N,0,cod,08/10/2017,Net,250,2017,8,2017-8,Aug-17,FY18,57305
557062,order_refunded,08/10/2017,JSM_JSM-002-Green-Pak-Shirt -M,95,2,190,100345584,\N,C-LHC-107103,0,cod,08/10/2017,Valid,190,2017,8,2017-8,Aug-17,FY18,56237
557095,order_refunded,08/10/2017,JSM_JSM-003-ComboGreenWhitePakShirt-M,180,2,360,100345616,\N,c-fsd-5097,0,cod,08/10/2017,Valid,360,2017,8,2017-8,Aug-17,FY18,56244
557128,complete,08/10/2017,JSM_JSM-003-ComboGreenWhitePakShirt-M,180,2,360,100345649,\N,R-KHE-90176,0,cod,08/10/2017,Net,360,2017,8,2016-11,Aug-17,FY18,19763
557163,received,08/10/2017,Alerashine_sku-620,500,1,1528,100345670,Women's Fashion,\N,0,cod,08/10/2017,Valid,500,2017,8,2017-2,Aug-17,FY18,34740
557199,order_refunded,08/10/2017,TCB_Supreme BD 008-L,3000,1,1000,100345693,Men's Fashion,\N,2000,cod,08/10/2017,Valid,"3,000",2017,8,2017-8,Aug-17,FY18,57320
557231,complete,08/10/2017,LS_5028217002759,65,1,7941.6,100345705,Superstore,\N,13,Payaxis,08/10/2017,Net,65,2017,8,2016-11,Aug-17,FY18,14737
557264,received,08/10/2017,GA_PM-169-136204,6057,1,36886,100345720,Women's Fashion,\N,0,cod,08/10/2017,Valid,"6,057",2017,8,2017-4,Aug-17,FY18,42203
557297,canceled,08/10/2017,LS_8961008206561,335,3,11277.8,100345728,Superstore,\N,150.75,Easypay,08/10/2017,Gross,"1,005",2017,8,2017-4,Aug-17,FY18,42599
557340,complete,08/10/2017,DOH_DOH-14-L,899,1,1318,100345741,Men's Fashion,R-MUX-103018,0,cod,08/10/2017,Net,899,2017,8,2017-8,Aug-17,FY18,56412
557370,canceled,08/10/2017,LS_8961014006841,53,3,8277.3,100345747,Superstore,\N,23.85,Easypay,08/10/2017,Gross,159,2017,8,2017-8,Aug-17,FY18,57336
557409,canceled,08/10/2017,sitara_5099-B,1050,1,892.5,100345764,Women's Fashion,\N,157.5,Payaxis,08/10/2017,Gross,"1,050",2017,8,2017-7,Aug-17,FY18,55145
557440,canceled,08/10/2017,LS_8964000346334,175,3,1433,100345777,Superstore,\N,97.5426,Payaxis,08/10/2017,Gross,525,2017,8,2016-9,Aug-17,FY18,8972
557464,canceled,08/10/2017,jjp_02032004-100-999,1639,1,893.15,100345784,Beauty & Grooming,\N,745.85,Payaxis,08/10/2017,Gross,"1,639",2017,8,2017-5,Aug-17,FY18,48261
557513,complete,08/10/2017,LS_4796005650901,325,2,941.6,100345801,Superstore,\N,130,Payaxis,08/10/2017,Net,650,2017,8,2016-11,Aug-17,FY18,13275
557554,canceled,08/11/2017,Emo_CT-29381-L,999,1,1149,100345812,Men's Fashion,\N,0,Payaxis,08/11/2017,Gross,999,2017,8,2016-7,Aug-17,FY18,2371
557591,complete,08/11/2017,LS_8964000061541,250,1,1246.5,100345830,Superstore,\N,25,jazzwallet,08/11/2017,Net,250,2017,8,2017-7,Aug-17,FY18,56032
557619,received,08/11/2017,LS_8961014184488,52,3,2243.7,100345836,Superstore,\N,39.05,jazzwallet,08/11/2017,Valid,156,2017,8,2016-11,Aug-17,FY18,14025
557666,order_refunded,08/11/2017,H2_MWCMustard-M,1499,1,5298,100345851,Men's Fashion,\N,0,cod,08/11/2017,Valid,"1,499",2017,8,2017-8,Aug-17,FY18,57360
557699,order_refunded,08/11/2017,bnbw_BNB-305,549,1,1238,100345876,Women's Fashion,\N,0,cod,08/11/2017,Valid,549,2017,8,2017-8,Aug-17,FY18,57373
557731,order_refunded,08/11/2017,Space_Solo - Black,495,1,2794,100345883,Mobiles & Tablets,C-LHC-30667,33.07,cod,08/11/2017,Valid,495,2017,8,2016-7,Aug-17,FY18,163
557777,complete,08/11/2017,NVC_EE Power Bank 2600 mah,359,1,509,100345906,Mobiles & Tablets,\N,0,cod,08/11/2017,Net,359,2017,8,2017-8,Aug-17,FY18,57381
557802,complete,08/11/2017,jjp_02031477-025-999,439,1,4839,100345918,Beauty & Grooming,\N,41.11,cod,08/11/2017,Net,439,2017,8,2017-8,Aug-17,FY18,57387
557855,canceled,08/11/2017,4U_Service_13,455,1,605,100345939,Mobiles & Tablets,\N,0,cod,08/11/2017,Gross,455,2017,8,2017-8,Aug-17,FY18,57394
557889,received,08/11/2017,LS_620514008530,120,3,3034.98,100345957,Superstore,\N,50.92,jazzwallet,08/11/2017,Valid,360,2017,8,2016-7,Aug-17,FY18,609
557920,complete,08/11/2017,LS_4800361397629,650,1,1759.5,100345966,Superstore,\N,65,jazzwallet,08/11/2017,Net,650,2017,8,2016-11,Aug-17,FY18,15952
557962,complete,08/11/2017,LS_8961014006773,53,3,2917.98,100345985,Superstore,\N,23.26,jazzwallet,08/11/2017,Net,159,2017,8,2017-8,Aug-17,FY18,57336
558000,complete,08/11/2017,RB_HPx5,1000,3,3000,100346001,Superstore,R-MUX48272,0,cod,08/11/2017,Net,"3,000",2017,8,2016-8,Aug-17,FY18,4557
558027,received,08/11/2017,Bata_8546490-Black-41,1000,1,3000,100346015,Men's Fashion,R-MUX-104361,0,cod,08/11/2017,Valid,"1,000",2017,8,2016-8,Aug-17,FY18,2478
558080,complete,08/11/2017,jj_JLAWN-S-17-142/B Reddle-B,2389,1,4478,100346045,Women's Fashion,\N,0,cod,08/11/2017,Net,"2,389",2017,8,2016-11,Aug-17,FY18,25956
558106,complete,08/11/2017,Entertainer Asia_Vouch 365-2017 BookLahore,2000,1,2000,100346058,Others,\N,0,cod,08/11/2017,Net,"2,000",2017,8,2017-1,Aug-17,FY18,32454
558143,complete,08/11/2017,RB_Dettol Germ Busting Kit-bf,500,1,893,100346081,Superstore,C-MUX-33202,91.49,cod,08/11/2017,Net,500,2017,8,2017-7,Aug-17,FY18,54391
558174,received,08/11/2017,jj_JLAWN-S-17-116-A-Omorose,2089,1,11414,100346091,Women's Fashion,\N,0,Easypay,08/11/2017,Valid,"2,089",2017,8,2017-8,Aug-17,FY18,57357
558207,complete,08/11/2017,RS_Habshi Halwa Tin,310,1,308,100346110,Soghaat,\N,0,cod,08/11/2017,Net,310,2017,8,2017-6,Aug-17,FY18,51171
558230,received,08/11/2017,Bata_5616095-PU-Black-40,300,1,790,100346118,Women's Fashion,C-LHW-50074,82.57,cod,08/11/2017,Valid,300,2017,8,2017-5,Aug-17,FY18,45417
558280,complete,08/11/2017,oasis_Oasis-063-38,899,1,1244,100346139,Men's Fashion,\N,0,cod,08/11/2017,Net,899,2017,8,2017-8,Aug-17,FY18,57462
558320,order_refunded,08/11/2017,jj_JLAWNS17179Charpai-02036676-LW3-019,2089,1,4853,100346159,Women's Fashion,\N,0,cod,08/11/2017,Valid,"2,089",2017,8,2017-8,Aug-17,FY18,57297
558358,canceled,08/11/2017,Jackpot_JP-7777,1099,1,2424,100346177,Appliances,\N,0,cod,08/11/2017,Gross,"1,099",2017,8,2017-6,Aug-17,FY18,49877
558389,complete,08/12/2017,Dany_Rex-16,3695,1,3695,100346196,Mobiles & Tablets,\N,0,cod,08/12/2017,Net,"3,695",2017,8,2017-8,Aug-17,FY18,57486
558425,complete,08/12/2017,Surmawala_Haier-HWM-120-AS-Washing-Machine,19635,1,5049,100346213,Appliances,\N,0,cod,08/12/2017,Net,"19,635",2017,8,2016-10,Aug-17,FY18,12388
558460,complete,08/12/2017,AMT_AMT-7429,2283,1,2283,100346232,Mobiles & Tablets,\N,0,cod,08/12/2017,Net,"2,283",2017,8,2017-8,Aug-17,FY18,57500
558500,order_refunded,08/12/2017,JSM_JSM-003-ComboGreenWhitePakShirt-M,180,1,330,100346251,Men's Fashion,R-PEW-41424,0,cod,08/12/2017,Valid,180,2017,8,2017-5,Aug-17,FY18,44445
558545,canceled,08/12/2017,jj_JLAWN-S-17-104 Floral Dream,2089,1,2089,100346273,Women's Fashion,\N,0,cod,08/12/2017,Gross,"2,089",2017,8,2017-5,Aug-17,FY18,47444
558573,complete,08/12/2017,RS_Karachi Halwa Tin,310,2,1000,100346291,Soghaat,\N,0,cod,08/12/2017,Net,620,2017,8,2016-8,Aug-17,FY18,4977
558606,received,08/12/2017,Bold_Bold-11,260,1,1083,100346310,Beauty & Grooming,\N,0,cod,08/12/2017,Valid,260,2017,8,2017-6,Aug-17,FY18,52373
558644,received,08/12/2017,MTA_1027,200,2,4067,100346336,Mobiles & Tablets,\N,0,cod,08/12/2017,Valid,400,2017,8,2016-11,Aug-17,FY18,19529
